purchases,,,,,,exchanges,,,,,,auctions,,
"5 athletes, 100 purchases","5 athletes, 100 purchases, varying price","50 athletes, 1000 purchases","50 athletes, 1000 purchases, varying price","500 athletes, 10000 purchases","500 athletes, 10000 purchases, varying price","5 athletes, 100 exchanges both ways","5 athletes, 100 exchanges one way","50 athletes, 1000 exchanges, both ways","50 athletes, 1000 exchanges, one way","500 athletes, 10000 exchanges, both ways","500 athletes, 10000 exchanges, one way","5 athletes, 100 auctions","50 athletes, 1000 auctions","500 athletes, 10000 auctions"
,,0.02287222033,0.02406875415,0.07209663841,0.07247139135,,,0.0002519197427,0.006633135632,0.0007305990471,0.003205386291,,0.08345206051,0.0903472657
,,0.02896474972,0.03139476688,0.6130396285,0.8434307018,,,0.000861336889,0.008143902868,0.00124404915,0.05447412794,,0.1535522792,12.28603245
,,0.04198835266,0.0493909906,0.9616416101,1.850924099,,,0.0002154852321,0.01777078562,0.001965120303,0.07747105878,,0.4157793163,45.95240821
,,0.09086018736,0.1658704842,0.8533706714,1.474830612,,,0.001275934696,0.1056140079,0.001378743735,0.05809957696,,3.89433096,32.479063
,,0.08455021806,0.1449929654,0.1923129907,0.1994255494,,,0.001222402459,0.08197061496,0.0009148550144,0.004827424792,,3.140551693,0.5549651433
,,0.05580269754,0.07317932862,0.9164941788,1.686314077,,,0.000341528116,0.02383004383,0.001491748812,0.1066357945,,0.952222435,39.97561388
,,0.06224633306,0.0863643345,0.6743132547,0.9809223894,,,0.00122221601,0.04093940233,0.001321536866,0.05186537366,,1.243993899,15.91750593
,,0.02636764251,0.02820085963,0.3497603942,0.3925473993,,,0.0004996053184,0.00617796019,0.0005901194502,0.0138143831,,0.1154094241,2.526116927
,,0.01495971218,0.01529450005,0.1987357984,0.2065850511,,,0.0004191617747,0.003776186551,0.0003151634196,0.006196492012,,0.03322680111,0.6012034441
,,0.03446752065,0.0385622965,0.5343722462,0.6869642169,,,0.000618531954,0.01516880577,0.0006828293237,0.02099883999,,0.2464917608,8.264936435
,,0.06826256037,0.1000713923,0.02035351988,0.02036195165,,,0.0008974017629,0.07804902323,0.0001015005347,0.001627058837,,1.648721715,0.02074762342
,,0.04489510228,0.05394402535,0.4686949678,0.5716555222,,,0.001129755301,0.01641994923,0.0005734514457,0.02214954794,,0.5105872118,5.68812073
,,0.08884328821,0.1589684493,0.6958267318,1.032728529,,,0.001064098478,0.05857828771,0.001676990393,0.05571504643,,3.715075961,17.9752303
,,0.03418170388,0.03817545615,0.1625341036,0.1668278215,,,0.0003804429136,0.01505815195,0.0007334023075,0.006642399891,,0.2328833464,0.3764849941
,,0.08482575553,0.1458613543,0.2323651511,0.2449113736,,,0.001848955467,0.09323854154,0.001222926187,0.0063114924,,3.072092424,0.8834948008
,,0.07722941247,0.1232919854,0.568090366,0.7514282745,,,0.00169242911,0.0783072257,0.00107886468,0.04451408659,,2.353536404,9.814633499
,,0.03684922889,0.04185285918,0.5803655842,0.7758467644,,,0.0008274352039,0.008957209594,0.001631903133,0.04366928461,,0.2877832205,10.62085007
,,0.07917707124,0.1288132454,0.3797849918,0.4345639029,,,0.001112488793,0.08440623307,0.0009550331075,0.01056705221,,2.633382196,3.112046155
,,0.07620396084,0.1204559335,0.2828823549,0.3055192874,,,0.0007347179469,0.08677254091,0.0008037032905,0.0126628988,,2.364410352,1.435746511
,,0.06174268238,0.08527997354,0.9023494227,1.637073436,,,0.001423303226,0.06182364379,0.001896925787,0.09865870767,,1.223461966,37.91755656
,,0.05535065074,0.07230839937,0.3397005852,0.3789008396,,,0.0004862782595,0.0379751308,0.0004592544291,0.01221109447,,0.8580030724,2.310664762
,,0.09474132484,0.1797803671,0.3211321243,0.3542491447,,,0.002316709353,0.08040627053,0.0004204289172,0.0113153779,,4.497276662,1.976115783
,,0.09690804671,0.1879160362,0.9946131587,1.978539533,,,0.002025060969,0.08073124967,0.005475743747,0.1099761791,,4.706224665,50.70039526
,,0.06008502138,0.08177697464,0.8749406755,1.544726299,,,0.0007762790813,0.03831409322,0.001286902624,0.06220701946,,1.218954005,34.80825925
,,0.03749961851,0.04277289507,0.9518491341,1.814240416,,,0.00133775929,0.01562955017,0.001696942004,0.125129151,,0.2960194694,44.11433796
,,0.01422387413,0.01451164956,0.04659360115,0.04669475417,,,0.0007782258603,0.002983612287,0.0004491957693,0.003229073855,,0.02798296602,0.05182002054
,,0.041307737,0.04835619652,0.3948359478,0.456389066,,,0.0006782819839,0.01779303737,0.0004907467661,0.01269438092,,0.399800019,3.497552743
,,0.09085749022,0.1658611073,0.8048375851,1.326182027,,,0.001965914773,0.1087513711,0.001282030423,0.0527285209,,3.828114657,27.1725347
,,0.04559053167,0.05506650807,0.5350547196,0.6882320857,,,0.0005776785833,0.02855290232,0.001371685025,0.03354511427,,0.5173113781,8.221425023
,,0.08366256759,0.1422215561,0.04783001783,0.04793943907,,,0.0008929077958,0.08137230719,0.0004096357487,0.001740566191,,3.049534901,0.05328909682
,,0.06595491526,0.09464563876,0.7445684291,1.157343872,,,0.001188760087,0.0367668045,0.0009244422748,0.06841827545,,1.583722803,21.53220894
,,0.03883075523,0.04468576349,0.162257566,0.1665294049,,,0.001111977136,0.01019962415,0.000613375102,0.003822180646,,0.3410754361,0.3787449347
,,0.05342442807,0.06867266547,0.568215044,0.7516736899,,,0.0009210347421,0.02774161786,0.000413275526,0.0303625018,,0.8086012354,9.790552724
,,0.01317710692,0.01340590913,0.1479269207,0.1511639129,,,0.0005992465974,0.005198684188,0.001303440738,0.003005322385,,0.02419229983,0.3117588753
,,0.07548862792,0.1185060712,0.5677427388,0.7507442876,,,0.001193943339,0.06894511417,0.000548189876,0.03636640054,,2.242922302,9.759546206
,,,,0.05574845797,0.05592171808,,,,,0.0001592765065,0.003197839273,,,0.06440121725
,,,,0.2341694203,0.2470101748,,,,,0.0009572266632,0.004101583118,,,0.8840434044
,,,,0.3665158449,0.4157513348,,,,,0.0007106574711,0.0121704478,,,2.821151757
,,,,0.2713177721,0.2912903778,,,,,0.0003999512383,0.01030490374,,,1.293517499
,,,,0.7185082787,1.089441157,,,,,0.001692495368,0.04640660188,,,19.3725675
,,,,0.4712468748,0.5758983727,,,,,0.0006951882491,0.02264794511,,,5.745885556
,,,,0.5576667172,0.7310966983,,,,,0.00084730034,0.01812363412,,,9.427520257
,,,,0.2262253023,0.2378030353,,,,,0.0002597619557,0.006372470613,,,0.8079062477
,,,,0.129511017,0.1316833187,,,,,0.0004101596952,0.005658974061,,,0.2401413426
,,,,0.5676747709,0.750610603,,,,,0.0007067549622,0.03272903586,,,9.778871244
,,,,0.7427983062,1.152636769,,,,,0.001521066436,0.08880639596,,,21.44642661
,,,,0.5919791485,0.7994319142,,,,,0.001563711457,0.03640750433,,,11.08477489
,,,,0.329094651,0.3647366842,,,,,0.00055393862,0.01247970805,,,2.138614234
,,,,0.1169507803,0.1185503729,,,,,0.0005489405089,0.004358641606,,,0.1985850514
,,,,0.5285237493,0.6761601748,,,,,0.000440493993,0.02384178961,,,8.00013248
,,,,0.1460205827,0.1491340351,,,,,0.0001120868178,0.005408573421,,,0.3055213378
,,,,0.4335380789,0.5150238438,,,,,0.001383938039,0.02131630434,,,4.604683791
,,,,0.9526623389,1.817265841,,,,,0.002884792852,0.08598836138,,,44.44217086
,,,,0.1758734477,0.1813134719,,,,,0.0003860369742,0.004478628662,,,0.4537735956
,,,,0.6548146973,0.9355876412,,,,,0.0007427033547,0.03332704724,,,14.83108781
,,,,0.6975607547,1.036987545,,,,,0.0006611853862,0.05605901597,,,17.89607128
,,,,0.1586074968,0.1625974806,,,,,0.0001791259167,0.004825453307,,,0.3603151103
,,,,0.7256681374,1.107800803,,,,,0.0008927675556,0.05632610695,,,20.04744065
,,,,0.6600249408,0.9475535347,,,,,0.001177884938,0.0384462097,,,15.35318519
,,,,0.8752895678,1.545876764,,,,,0.002363637977,0.06670012121,,,34.83196595
,,,,0.9018499657,1.635354629,,,,,0.00194139033,0.073412518,,,37.59984286
,,,,0.5902348578,0.7958592173,,,,,0.001720075379,0.0357859304,,,10.97584174
,,,,0.2249860163,0.2363745177,,,,,0.0002600697084,0.009848662894,,,0.8060563173
,,,,0.842861095,1.441642113,,,,,0.001149536327,0.04597988634,,,31.15209804
,,,,0.397579784,0.4604250951,,,,,0.001030863795,0.0289558906,,,3.56318717
,,,,0.06059290067,0.06081536748,,,,,0.0002435966423,0.001947420261,,,0.0715098188
,,,,0.4242052052,0.5005409556,,,,,0.001661699366,0.02096545923,,,4.245518556
,,,,0.2038764021,0.2123506445,,,,,0.0004896399028,0.007176382333,,,0.6307670423
,,,,0.3201914393,0.3530182846,,,,,0.0004511556238,0.01515305868,,,1.979034067
,,,,0.8401365744,1.433129722,,,,,0.001000252847,0.06096604759,,,30.6592335
,,,,0.03878488516,0.03884322799,,,,,0.0001156167784,0.001494334379,,,0.04172195856
,,,,0.1884315453,0.19512208,,,,,0.0004962100272,0.004987313503,,,0.5263406507
,,,,0.6135421283,0.844500211,,,,,0.0009874896352,0.0290070421,,,12.10675254
,,,,0.2579361414,0.2750969045,,,,,0.0008499518915,0.01036931926,,,1.124548036
,,,,0.2226031807,0.2336336527,,,,,0.0005450424598,0.00576191907,,,0.7865614106
,,,,0.1407203714,0.1435069475,,,,,0.0004489462083,0.005253994392,,,0.2849727443
,,,,0.8687349403,1.524369544,,,,,0.002309425536,0.04600432998,,,34.14390484
,,,,0.02325341782,0.02326599144,,,,,0.000143459718,0.002148733717,,,0.0238306088
,,,,0.09652806085,0.09742747713,,,,,0.0003058917471,0.003885203143,,,0.1418212953
,,,,0.7253212756,1.106906237,,,,,0.0009318419709,0.07840634429,,,19.963155
,,,,0.5762204246,0.7675428793,,,,,0.001035321081,0.03151892921,,,10.18950685
,,,,0.4388910667,0.5234326202,,,,,0.0006626350478,0.01586001059,,,4.66737412
,,,,0.8851179711,1.578549327,,,,,0.00284183221,0.08816187326,,,35.52133516
,,,,0.8384420691,1.427854353,,,,,0.001195318612,0.1140822634,,,30.76791442
,,,,0.297069698,0.3232862194,,,,,0.001452618766,0.01587733442,,,1.628444977
,,,,0.1156248248,0.1171706247,,,,,0.0004572910065,0.002577024972,,,0.1944526254
,,,,0.4504948612,0.5419208201,,,,,0.0006147744538,0.02161043893,,,5.078844915
,,,,0.8043557544,1.32476442,,,,,0.002207408766,0.0581805072,,,27.13654337
,,,,0.9610054772,1.848524333,,,,,0.002894074184,0.09798476886,,,45.51067551
,,,,0.9025837205,1.637880203,,,,,0.003000219402,0.07790312211,,,37.96280353
,,,,0.4851530696,0.5993452462,,,,,0.0007073368694,0.0204318177,,,6.292853465
,,,,0.159277434,0.1633181912,,,,,0.0003486203453,0.004251084338,,,0.3655763736
,,,,0.226285695,0.2378727028,,,,,0.0006893802515,0.008275175287,,,0.8176022414
,,,,0.4330694098,0.5142911938,,,,,0.0008826052135,0.01974613697,,,4.516699554
,,,,0.4500096979,0.5411405894,,,,,0.0008718438228,0.02903227618,,,5.076261969
,,,,0.7919603147,1.288678727,,,,,0.0009836943441,0.06972288934,,,26.07773023
,,,,0.2129308783,0.2225850704,,,,,0.000657719482,0.009498447494,,,0.6913494006
,,,,0.9414269624,1.775799299,,,,,0.001970002987,0.09212245584,,,42.94903957
,,,,0.06482653433,0.06509896651,,,,,0.0002344254504,0.002794198991,,,0.07851858734
,,,,0.6751254269,0.9828437767,,,,,0.0007675979361,0.03455440266,,,16.14698269
,,,,0.8896611607,1.593825283,,,,,0.0009814471594,0.1179651241,,,36.55571197
,,,,0.3333582967,0.3704036554,,,,,0.0008004382857,0.01078594265,,,2.216361521
,,,,0.9787293015,1.91626491,,,,,0.003918652809,0.0967034001,,,48.51046673
,,,,0.6143541635,0.8462304933,,,,,0.000814097633,0.04338528016,,,12.4117176
,,,,0.7167060378,1.084854668,,,,,0.001186393785,0.06291435437,,,19.42503917
,,,,0.4770509621,0.5856170849,,,,,0.001582522392,0.03173250921,,,5.903993122
,,,,0.07206792224,0.07244222756,,,,,0.0004265401506,0.004354235864,,,0.08997458557
,,,,0.3999100162,0.4638668337,,,,,0.0007205990188,0.0161453434,,,3.621137026
,,,,0.226695893,0.2383460279,,,,,0.001209318351,0.01017577515,,,0.81344231
,,,,0.149539688,0.1528837122,,,,,0.0004935764845,0.003961848528,,,0.3173544322
,,,,0.6505317354,0.9258312615,,,,,0.0003638586285,0.04558425074,,,14.70823162
,,,,0.6430966513,0.9090642575,,,,,0.00153842072,0.04742592033,,,14.06593792
,,,,0.5982569483,0.812379916,,,,,0.001584982211,0.02839326474,,,11.39055994
,,,,0.1836050952,0.1897945755,,,,,0.0007988697272,0.007347319507,,,0.5018201654
,,,,0.8337010488,1.413171165,,,,,0.002407534836,0.09332925889,,,30.262979
,,,,0.6921586157,1.023760422,,,,,0.000725059524,0.07108652243,,,17.42695777
,,,,0.2594588454,0.2769253275,,,,,0.0007629557279,0.009520970778,,,1.150467522
,,,,0.8395486381,1.431297709,,,,,0.001303088848,0.03518602273,,,30.82030941
,,,,0.5398933983,0.6972641615,,,,,0.0006825280452,0.03152054181,,,8.393446734
,,,,0.5306953114,0.6801590194,,,,,0.000649120248,0.02315459855,,,8.082360185
,,,,0.0401595402,0.04022430905,,,,,0.0002184433807,0.002392287097,,,0.04334577294
,,,,0.2039614509,0.2124463031,,,,,0.0005562083103,0.005504091959,,,0.6364493279
,,,,0.8097152722,1.34059604,,,,,0.001766367086,0.06951669242,,,27.57513893
,,,,0.9315680011,1.740000357,,,,,0.001845171952,0.09891599917,,,41.84544953
,,,,0.5412895414,0.6998843284,,,,,0.001228399473,0.03322817131,,,8.506143887
,,,,0.8590140271,1.492884858,,,,,0.00269078801,0.06310892326,,,32.90060015
,,,,0.8218675799,1.377011449,,,,,0.0009497366651,0.07728246764,,,28.8635594
,,,,0.2173732152,0.2276443419,,,,,0.0005983312709,0.007902478042,,,0.7220625816
,,,,0.5021661755,0.6287978557,,,,,0.0007596768749,0.03566156633,,,6.891511867
,,,,0.8348514744,1.416723737,,,,,0.001243716399,0.07523318926,,,29.98550658
,,,,0.02812754792,0.02814980128,,,,,0.0001830721848,0.002700362212,,,0.02923967147
,,,,0.2083263138,0.2173676451,,,,,0.0002975785074,0.007254790178,,,0.6610248188
,,,,0.4263263592,0.5038129504,,,,,0.0008450053647,0.01601199572,,,4.286418686
,,,,0.01418652586,0.014189381,,,,,6.35E-05,0.002120172594,,,0.01424266033
,,,,0.2103989992,0.2197128871,,,,,0.0002078552472,0.005532678526,,,0.6847214382
,,,,0.3239228035,0.357910722,,,,,0.0006199299658,0.01340863946,,,2.04533355
,,,,0.1255222431,0.1274999506,,,,,0.0006671097269,0.004349678177,,,0.2287333049
,,,,0.07383617901,0.07423871771,,,,,0.0001758285506,0.002630289795,,,0.09446507663
,,,,0.8045026117,1.325196374,,,,,0.001141262735,0.0678503072,,,27.37370174
,,,,0.5420463949,0.7013073739,,,,,0.001341042282,0.03011404754,,,8.582967426
,,,,0.6806519946,0.995989309,,,,,0.001288972918,0.05463774453,,,16.69582089
,,,,0.002472522937,0.002472538052,,,,,2.42E-05,0.00290094037,,,0.002400701076
,,,,0.2932647134,0.3184867081,,,,,0.0007728915887,0.01561962662,,,1.556299745
,,,,0.5320026388,0.6825736473,,,,,0.0007667806306,0.03357822951,,,8.04728342
,,,,0.4866039385,0.6018236701,,,,,0.0008865582848,0.03641908938,,,6.347099894
,,,,0.01500940946,0.01501279082,,,,,9.18E-05,0.001715200051,,,0.01515935512
,,,,0.07541103688,0.07583988621,,,,,0.000519228957,0.003262095342,,,0.09751982771
,,,,0.7556792031,1.187210612,,,,,0.001247893549,0.05053097978,,,22.49307525
,,,,0.5476987625,0.7119941152,,,,,0.0006647081373,0.04719748285,,,8.931458835
,,,,0.9887892833,1.955532765,,,,,0.004510800824,0.1075663975,,,49.62303128
,,,,0.06194201307,0.06217967299,,,,,0.001005153746,0.001680450069,,,0.07359021769
,,,,0.6291597378,0.8782075714,,,,,0.0005105537341,0.04374086783,,,13.14147703
,,,,0.9174542845,1.689696074,,,,,0.00359048145,0.06317489997,,,40.17661295
,,,,0.2435034017,0.2579416697,,,,,0.001076641736,0.006054747187,,,0.9768607044
,,,,0.6513818078,0.9277619751,,,,,0.001353865035,0.03955912155,,,14.65026859
,,,,0.5127226742,0.647509539,,,,,0.001177021337,0.02636468382,,,7.267102133
,,,,0.3600670641,0.4067491435,,,,,0.0005289656242,0.01290614225,,,2.708981192
,,,,0.165118231,0.1696200195,,,,,0.0003342817036,0.004007391959,,,0.3931763544
,,,,0.4762222552,0.5842235749,,,,,0.0004742256497,0.0252203399,,,5.894825675
,,,,0.5385714128,0.694788988,,,,,0.001711232557,0.03121461475,,,8.391066631
,,,,0.7611194773,1.202038166,,,,,0.001654921915,0.07544084916,,,22.78797145
,,,,0.9479112836,1.799643509,,,,,0.003687838185,0.1085852743,,,44.15845225
,,,,0.5556772403,0.7272577002,,,,,0.001440054124,0.0336522074,,,9.06294368
,,,,0.1188176557,0.12049508,,,,,0.0001620392513,0.002859917938,,,0.2036651686
,,,,0.7363440449,1.135591665,,,,,0.001191458758,0.04358932856,,,20.9223363
,,,,0.7835001162,1.264469238,,,,,0.001287062723,0.0642051399,,,25.12091056
,,,,0.7034752097,1.051609172,,,,,0.001436309913,0.036862153,,,18.27234198
,,,,0.7321394699,1.124586875,,,,,0.001737923164,0.05392941613,,,20.66122204
,,,,0.1010027843,0.1020331705,,,,,0.0002514945362,0.00294336464,,,0.1545923653
,,,,0.6409970388,0.9043681097,,,,,0.0009548343247,0.0565886064,,,13.71539419
,,,,0.3895679849,0.4486900747,,,,,0.0003682696647,0.01934744691,,,3.380284861
,,,,0.8161808209,1.359880599,,,,,0.002371208861,0.08591686336,,,28.2897153
,,,,0.5440251682,0.7050366977,,,,,0.0003924038842,0.02861030115,,,8.734247689
,,,,0.4055377265,0.4722328047,,,,,0.000458316859,0.01779712033,,,3.74941125
,,,,0.6450121642,0.9133634712,,,,,0.0005432034676,0.04434965799,,,14.27478318
,,,,0.9430542547,1.781760808,,,,,0.003115323778,0.1000667218,,,42.99659089
,,,,0.2168512579,0.227048573,,,,,0.0007678051017,0.008573167072,,,0.7350820117
,,,,0.2896789445,0.3139870319,,,,,0.0004850744544,0.01798238954,,,1.522781426
,,,,0.03271817026,0.03275319436,,,,,0.0002131631596,0.001909474899,,,0.03450830614
,,,,0.681553232,0.9981448007,,,,,0.002139160904,0.04713272746,,,16.64859837
,,,,0.01535996549,0.01536358934,,,,,0.0001954758128,0.002324418012,,,0.01548224495
,,,,0.84223944,1.439696536,,,,,0.001549452407,0.0492485819,,,31.35289394
,,,,0.096691862,0.09759586479,,,,,0.0008570545133,0.002808818876,,,0.142276567
,,,,0.2688018991,0.2882240354,,,,,0.0002834912952,0.006741205042,,,1.25649276
,,,,0.5718911326,0.7589335419,,,,,0.001071174258,0.03399558507,,,10.10727305
,,,,0.6308050862,0.881811928,,,,,0.0009349758396,0.04400556683,,,13.26395379
,,,,0.7538671565,1.182301689,,,,,0.0002690387643,0.03744979663,,,22.36457751
,,,,0.06787727773,0.0681900104,,,,,0.0002342032182,0.001802454234,,,0.08358605792
,,,,0.9085053914,1.65836943,,,,,0.002200179798,0.1319754916,,,39.15856422
,,,,0.529251751,0.6774990913,,,,,0.0004900658251,0.03590094142,,,8.023180486
,,,,0.1150186376,0.1165402522,,,,,0.0002642206436,0.003394561391,,,0.1918449687
,,,,0.1437243356,0.1466932039,,,,,0.0005048370152,0.003677251235,,,0.294588729
,,,,0.8726337389,1.537135293,,,,,0.002402366005,0.06247182478,,,34.75168958
,,,,0.7680179316,1.221034494,,,,,0.001232567463,0.05829594944,,,23.77185558
,,,,0.1230674458,0.1249313756,,,,,0.0002765607747,0.004457724772,,,0.2153386497
,,,,0.746294161,1.161946407,,,,,0.001392914454,0.06512248557,,,21.92653926
,,,,0.3747040864,0.4273137213,,,,,0.0001225083358,0.01496789281,,,3.025272913
,,,,0.6183137395,0.8547024279,,,,,0.0007871097372,0.04474874953,,,12.58509765
,,,,0.9670963626,1.871597775,,,,,0.003728544666,0.09128628671,,,45.99202063
,,,,0.6504577123,0.9256632712,,,,,0.001876618854,0.0291318598,,,14.41264225
,,,,0.04673470015,0.04683677491,,,,,0.0002430367502,0.00167908003,,,0.05187525877
,,,,0.07524708012,0.07567313835,,,,,0.000259319949,0.002966479224,,,0.09685823593
,,,,0.4482260192,0.5382775688,,,,,0.0006510529649,0.02096235679,,,4.994614997
,,,,0.9866564535,1.947157589,,,,,0.00571441241,0.1306244738,,,50.12379509
,,,,0.1570310064,0.1609031927,,,,,0.0001043628681,0.00523843437,,,0.3519347286
,,,,0.5080601832,0.639203294,,,,,0.001627904794,0.02428099032,,,7.11133915
,,,,0.9397276625,1.769589959,,,,,0.00358550628,0.1249114519,,,43.08028696
,,,,0.8109146005,1.344157842,,,,,0.00145143157,0.07290669741,,,27.89310565
,,,,0.6208726028,0.8602083053,,,,,0.00141448198,0.02961118664,,,12.88055914
,,,,0.4354397904,0.518002576,,,,,0.001062451235,0.02196415325,,,4.551644022
,,,,0.8064122505,1.330822716,,,,,0.001450321839,0.05410740013,,,27.37844564
,,,,0.5352017503,0.6885054286,,,,,0.0001229018075,0.02521820978,,,8.17496269
,,,,0.3895650614,0.4486858202,,,,,0.0005042869997,0.02055245631,,,3.400311949
,,,,0.07398576185,0.07439075199,,,,,0.000250037527,0.00260771978,,,0.0940983841
,,,,0.9560503788,1.829911331,,,,,0.003350260178,0.07071471205,,,45.32839426
,,,,0.09062303956,0.09136728447,,,,,0.0004242563838,0.002684156903,,,0.1281184887
,,,,0.8538732104,1.476431706,,,,,0.001670980719,0.05486118654,,,32.39839776
,,,,0.2866860646,0.3102484768,,,,,0.0004182688545,0.01364748831,,,1.473953954
,,,,0.7698306431,1.226062474,,,,,0.001204221381,0.06227416718,,,23.92454415
,,,,0.09589432476,0.09677614227,,,,,0.0007395123211,0.001908794528,,,0.138581833
,,,,0.6963439465,1.033997569,,,,,0.002055818891,0.0648100995,,,17.63403157
,,,,0.392559531,0.4530541267,,,,,0.0006673799145,0.01733470105,,,3.460911145
,,,,0.5546946843,0.72536658,,,,,0.0003353337906,0.02752684847,,,9.216366916
,,,,0.4967319015,0.6192968135,,,,,0.001141908246,0.02205271619,,,6.661186872
,,,,0.3601834056,0.40691075,,,,,0.001234843868,0.01026167507,,,2.723389906
,,,,0.4389780736,0.5235699162,,,,,0.001486448721,0.0246889478,,,4.750182237
,,,,0.4814227992,0.5930011559,,,,,0.002385537544,0.03160080343,,,6.13723654
,,,,0.9185719259,1.693639386,,,,,0.002117924353,0.06543128037,,,40.05826187
,,,,0.2925603286,0.3176010194,,,,,0.0002653314162,0.01070368731,,,1.5717122
,,,,0.6604617514,0.9485615904,,,,,0.0008332215041,0.05031732853,,,15.27242014
,,,,0.1139547131,0.1154344921,,,,,0.0002394250208,0.00277227638,,,0.1894499643
,,,,0.5818473463,0.7788296325,,,,,0.001209184555,0.04856622786,,,10.41485904
,,,,0.2908504732,0.3154546775,,,,,0.0003635449276,0.01137900363,,,1.530921929
,,,,0.09350001669,0.0943174175,,,,,0.0003533963906,0.003127930735,,,0.1350941654
,,,,0.2955796498,0.3214036544,,,,,0.0003973981752,0.008401320617,,,1.58461895
,,,,0.8058097718,1.329045738,,,,,0.003053601118,0.03351379932,,,27.0499028
,,,,0.08366415333,0.08424977651,,,,,0.0005727327373,0.002772656458,,,0.1135062884
,,,,0.1516963665,0.155187171,,,,,0.0007803561346,0.004765156225,,,0.3283151122
,,,,0.2464986446,0.2614762921,,,,,0.0007756719678,0.009877682857,,,0.9991550757
,,,,0.3084335203,0.3377751824,,,,,0.000245693861,0.01388063057,,,1.802125837
,,,,0.789380495,1.281260505,,,,,0.0005350100287,0.07571354318,,,25.73596932
,,,,0.8927438957,1.604253338,,,,,0.003170185264,0.07593998721,,,36.43543882
,,,,0.8900099326,1.595002536,,,,,0.002419658234,0.07968341145,,,36.2628783
,,,,0.07778981396,0.07826053998,,,,,0.0006648751545,0.002541888596,,,0.102274467
,,,,0.8670884373,1.519002253,,,,,0.00174369704,0.08051156338,,,33.75293729
,,,,0.3666168284,0.415893026,,,,,0.0006932839651,0.01537514918,,,2.863251431
,,,,0.1762658156,0.1817423306,,,,,0.0004102016225,0.004611955034,,,0.4536676667
,,,,0.9973823746,1.989550036,,,,,0.00643164948,0.0920839364,,,51.60801205
,,,,0.2214551947,0.2323158897,,,,,0.000217314625,0.008347274089,,,0.7749248423
,,,,0.6711904996,0.9735595959,,,,,0.001745981008,0.0629772796,,,15.69333687
,,,,0.5364823775,0.6908891632,,,,,0.001932600741,0.04539700928,,,8.335971045
