5 celebrities 100 purchases fixed price,5 celebrities 100 purchases varying price,50 celebrities 1000 purchases fixed price,50 celebrities 1000 purchases varying price,500 celebrities 10000 purchases fixed price,500 celebrities 10000 purchases varying price,5 celebrities 100 exchanges both ways,5 celebrities 100 exchanges 1 way,50 celebrities 1000 exchanges both ways,50 celebrities 1000 exchanges 1 way,500 celebrities 10000 exchanges both ways,500 celebrities 10000 exchanges 1 way,"5 athletes, 100 auctions","50 athletes, 1000 auctions","500 athletes, 10000 auctions"
,,,,0.692427847,1.17188417,,,,,0.003557096874,0.06930509983,,,25.06915129
,,,,0.2059677556,0.2483904719,,,,,0.001563382486,0.01452703591,,,2.39819692
,,,,0.4171992733,0.5912545069,,,,,0.003026994304,0.06599210073,,,9.225535469
,,,,0.2634800867,0.3329018427,,,,,0.002105121535,0.02918403946,,,3.762254278
,,,,0.04562626283,0.04770801869,,,,,0.0008446849211,0.004555876815,,,0.1474442187
,,,,0.05920478631,0.06270999304,,,,,0.001140035783,0.00514971953,,,0.2365367949
,,,,0.9438309571,1.834647833,,,,,0.006709626188,0.09470711718,,,46.28172953
,,,,0.8069542169,1.458129325,,,,,0.004415426231,0.06465050379,,,33.53437147
,,,,0.5275671172,0.8058941803,,,,,0.003688385731,0.03702705192,,,14.55101234
,,,,0.3093351336,0.4050233585,,,,,0.003078440769,0.02397454549,,,5.165065406
,,,,0.1769145237,0.2082132723,,,,,0.001124315424,0.02183447426,,,1.775316504
,,,,0.602393945,0.9652724099,,,,,0.003809049186,0.03886229258,,,19.08467381
,,,,0.9079171973,1.732230834,,,,,0.009018721446,0.05178517369,,,42.54010219
,,,,0.4156209681,0.5883617573,,,,,0.002484176944,0.055160746,,,9.076933806
,,,,0.291198106,0.375994443,,,,,0.001943321922,0.02022580798,,,4.545173927
,,,,0.7326660547,1.269465602,,,,,0.003500294042,0.04823612083,,,27.86542801
,,,,0.8883440118,1.677499095,,,,,0.006332422498,0.09111354549,,,40.80423791
,,,,0.2733077387,0.3480048588,,,,,0.002300034496,0.03361808795,,,3.99233595
,,,,0.4773582866,0.7052292205,,,,,0.002752572982,0.0483852356,,,12.01431721
,,,,0.3839385203,0.5313473076,,,,,0.001613850179,0.02783864489,,,7.858851961
,,,,0.8218674146,1.497333462,,,,,0.005304930614,0.06523224933,,,34.85365632
,,,,0.005939199619,0.005974473712,,,,,0.0001118040274,0.002180220491,,,0.00752401156
,,,,0.578208412,0.9125333796,,,,,0.002807188395,0.07027419822,,,17.42023831
,,,,0.5257917786,0.8022487731,,,,,0.004196390347,0.0659530504,,,14.46932747
,,,,0.4724430135,0.6956454145,,,,,0.002538189474,0.04988119129,,,11.64352276
,,,,0.379136,0.5228801065,,,,,0.003011938509,0.04002943313,,,7.544540592
,,,,0.3915534831,0.5448676132,,,,,0.001715986342,0.03142283612,,,8.06258823
,,,,0.01214235307,0.01228978981,,,,,0.0002846173909,0.002490255253,,,0.01907477212
,,,,0.6545995343,1.083100085,,,,,0.003546167108,0.05239807313,,,22.18627143
,,,,0.3153621435,0.414815425,,,,,0.002308912751,0.03288971188,,,5.447963932
,,,,0.6736976522,1.127566179,,,,,0.005310114644,0.06946607224,,,23.76064754
,,,,0.05832314867,0.06172473834,,,,,0.0007804961073,0.007459518776,,,0.2345457675
,,,,0.367265923,0.5021501812,,,,,0.001589847729,0.0574804281,,,7.10455523
,,,,0.3013302723,0.3921302053,,,,,0.002636696052,0.03043743609,,,4.930788215
,,,,0.2163978178,0.2632258334,,,,,0.0027324759,0.01023798106,,,2.626304714
,,,,0.4016165574,0.5629124167,,,,,0.003122790167,0.05528840768,,,8.421637346
,,,,0.2358827231,0.2915233821,,,,,0.002115979937,0.02499002169,,,3.092946573
,,,,0.8542120462,1.583890266,,,,,0.006577972566,0.07110993475,,,37.7503995
,,,,0.8419463659,1.550820049,,,,,0.005847195762,0.08574795302,,,36.52379929
,,,,0.2380032186,0.2946487506,,,,,0.001736797715,0.02160291975,,,3.067826772
,,,,0.3190808179,0.4208933863,,,,,0.002352931611,0.02253042396,,,5.475530994
,,,,0.5260288663,0.8027352344,,,,,0.002396770807,0.0559953817,,,14.4300928
,,,,0.1303649027,0.1473599105,,,,,0.001998620045,0.0127781749,,,1.010749956
,,,,0.0979880917,0.1075897578,,,,,0.0008957773152,0.008583371216,,,0.5860633412
,,,,0.4239287156,0.6036442715,,,,,0.00265348372,0.04736871739,,,9.392452741
,,,,0.8515750324,1.576755068,,,,,0.006051679756,0.09275549327,,,37.32800903
,,,,0.3431980146,0.4609828919,,,,,0.003137192546,0.02869006504,,,6.265740989
,,,,0.7865100831,1.405108194,,,,,0.007078257131,0.05311921692,,,32.29900141
,,,,0.891296522,1.685706012,,,,,0.01118424449,0.1550283516,,,40.85567761
,,,,0.4786251344,0.7077071537,,,,,0.003106393987,0.03105207794,,,11.99761454
,,,,0.7563456971,1.328404511,,,,,0.004945660447,0.0942960545,,,29.57687797
,,,,0.9163169285,1.755953642,,,,,0.007431020494,0.06195455264,,,43.13912331
,,,,0.9012613883,1.713533478,,,,,0.007758060288,0.09346241786,,,42.2782672
,,,,0.7614355194,1.34121957,,,,,0.00650459334,0.06336832399,,,29.98743224
,,,,0.4511212327,0.6546315993,,,,,0.002747540321,0.04505767412,,,10.76174982
,,,,0.7977572909,1.434173986,,,,,0.007542484924,0.05243144836,,,33.52671271
,,,,0.8665301659,1.617404694,,,,,0.009555122829,0.0720584439,,,38.93344985
,,,,0.04240016061,0.04419793423,,,,,0.0009868537256,0.005999011555,,,0.1384912163
,,,,0.008489484683,0.008561556033,,,,,0.0002046180265,0.002022596397,,,0.01158366785
,,,,0.6217440744,1.008309769,,,,,0.004512899702,0.03389970637,,,20.43311074
,,,,0.8784538695,1.65013507,,,,,0.006928216638,0.08609675915,,,40.3680575
,,,,0.9439592053,1.835018187,,,,,0.009889299481,0.07945687676,,,45.91101659
,,,,0.5545381886,0.8620507912,,,,,0.003570231364,0.0500644583,,,16.14341091
,,,,0.699728359,1.189348135,,,,,0.004033210225,0.03997920579,,,25.4457647
,,,,0.5294738726,0.8098164544,,,,,0.0035987402,0.0792512796,,,14.53991832
,,,,0.2093992468,0.2532472914,,,,,0.002775282635,0.02905313328,,,2.425808208
,,,,0.006883531373,0.006930914377,,,,,0.0001700933877,0.002500932614,,,0.009323296194
,,,,0.9259635965,1.783372178,,,,,0.007031311551,0.1176203227,,,44.53737225
,,,,0.5196996898,0.7897874573,,,,,0.002872224905,0.06062320577,,,14.14472052
,,,,0.6170441042,0.9977875307,,,,,0.0022198794,0.07460282823,,,19.76158895
,,,,0.2426189159,0.3014828543,,,,,0.002052859774,0.02447295814,,,3.177798856
,,,,0.3912771679,0.54437499,,,,,0.003574555784,0.03756236998,,,8.043100049
,,,,0.174185173,0.2045256475,,,,,0.001798226351,0.02558454292,,,1.698262107
,,,,0.6806163951,1.143855072,,,,,0.00486655322,0.1203109563,,,24.18845924
,,,,0.9100090614,1.738125553,,,,,0.006871947844,0.08273913329,,,42.6712158
,,,,0.2987557265,0.3880107105,,,,,0.001959441917,0.04160481152,,,4.835418413
,,,,0.4595355329,0.6707084389,,,,,0.002414835376,0.05771397036,,,11.16182356
,,,,0.1477714409,0.1696078397,,,,,0.001934993561,0.01630318238,,,1.253331492
,,,,0.02265753133,0.02317089506,,,,,0.0003113574541,0.004931464827,,,0.0457680222
,,,,0.2452468073,0.3053928037,,,,,0.00214061554,0.0199403491,,,3.282643722
,,,,0.5821570495,0.9210638797,,,,,0.002323502019,0.04002500746,,,17.55041575
,,,,0.8127386937,1.473282878,,,,,0.006896432553,0.05959765896,,,34.43470643
,,,,0.3896442151,0.5414668294,,,,,0.003023247856,0.02985558573,,,8.115119148
,,,,0.2806473742,0.3594103229,,,,,0.001678374868,0.03477448605,,,4.207789816
,,,,0.6614214132,1.098899699,,,,,0.003129584717,0.0560020192,,,22.7792523
,,,,0.4736622813,0.6980182379,,,,,0.002720474614,0.0550999649,,,11.85721798
,,,,0.05222351199,0.0549508072,,,,,0.0007466449665,0.004943480701,,,0.184114095
,,,,0.5207919018,0.7920161067,,,,,0.003625513877,0.05721522035,,,14.16876518
,,,,0.9781921828,1.935052129,,,,,0.007513803643,0.1257719159,,,48.93610257
,,,,0.7447136811,1.299312148,,,,,0.005781886877,0.07916196396,,,28.83512515
,,,,0.6923218523,1.171631399,,,,,0.004397553018,0.1026970658,,,24.85244247
,,,,0.03932221154,0.04086844786,,,,,0.0009964636561,0.006433858909,,,0.1145054753
,,,,0.8043144954,1.451236303,,,,,0.007662410061,0.07174198088,,,33.44799084
,,,,0.8410186284,1.548330962,,,,,0.007130295176,0.1149956536,,,36.81502236
,,,,0.6203691288,1.005226985,,,,,0.002043199365,0.0520402909,,,20.21457264
,,,,0.5212256117,0.79290175,,,,,0.002686911789,0.07690905969,,,14.32415444
,,,,0.8356605425,1.533989085,,,,,0.004269796787,0.09191901234,,,36.71525455
,,,,0.9722568597,1.917540261,,,,,0.006524071441,0.0492627261,,,48.4462847
,,,,0.9391511628,1.821156069,,,,,0.009034242301,0.07143494405,,,45.16069385
,,,,0.7712791988,1.366150801,,,,,0.002680598281,0.07743381749,,,30.79169572
,,,,0.614586855,0.9923038573,,,,,0.003743307995,0.06859720097,,,19.67217475
,,,,0.1266039088,0.1426324585,,,,,0.001534350478,0.01385267894,,,0.9350695737
,,,,0.174607171,0.2050948352,,,,,0.001916089704,0.02409184138,,,1.702451604
,,,,0.8281003253,1.513850474,,,,,0.006808205774,0.0757802843,,,35.51325987
,,,,0.4079303453,0.5743375119,,,,,0.002715601855,0.04164693626,,,8.727981733
,,,,0.5836017109,0.9241926679,,,,,0.002166578932,0.0672199097,,,17.52928923
,,,,0.6307888863,1.028683505,,,,,0.006009966005,0.05315886919,,,20.99881859
,,,,0.9911351051,1.973483902,,,,,0.009292076944,0.1058286455,,,50.39455766
,,,,0.9864655808,1.959579923,,,,,0.00831250344,0.1146837819,,,49.91952086
,,,,0.7323834032,1.268768852,,,,,0.004557331356,0.0718517795,,,27.89720622
,,,,0.8000105481,1.440027425,,,,,0.004164085392,0.07248332638,,,33.06513519
,,,,0.8337530238,1.528897128,,,,,0.01024165891,0.05619320144,,,35.76274956
,,,,0.03543526716,0.03669092531,,,,,0.00102008556,0.004832896431,,,0.0986584558
,,,,0.7574144538,1.331091109,,,,,0.004445973312,0.08917178409,,,29.82503037
,,,,0.0698255023,0.07470110307,,,,,0.001135096107,0.005009463164,,,0.3227759375
,,,,0.7977651671,1.434194429,,,,,0.005449443003,0.05479544461,,,33.10816536
,,,,0.4059311967,0.5707113331,,,,,0.002367845305,0.04512212389,,,8.611554262
,,,,0.7381521731,1.283020804,,,,,0.00618672366,0.05956252381,,,28.20135538
,,,,0.4578531921,0.6674827376,,,,,0.002310871178,0.06143331781,,,11.16558024
,,,,0.7159958968,1.228646021,,,,,0.004249589046,0.07224334116,,,26.71715343
,,,,0.6890608085,1.163865606,,,,,0.004240471121,0.0699990377,,,24.79127215
,,,,0.06052208832,0.06418501149,,,,,0.001238884131,0.01151135192,,,0.2403039852
,,,,0.003091474959,0.003101032176,,,,,5.09E-05,0.002780384663,,,0.003553454977
,,,,0.1076719602,0.1192652112,,,,,0.001366273211,0.01402628044,,,0.6835170346
,,,,0.8544244234,1.584465519,,,,,0.006617431214,0.09153296883,,,37.86562941
,,,,0.7498082078,1.312020556,,,,,0.003093345907,0.1031717106,,,29.07740605
,,,,0.3433381789,0.461219284,,,,,0.003358609625,0.04354078965,,,6.376344884
,,,,0.6038686567,0.9685260112,,,,,0.004336099307,0.06294530302,,,18.9353322
,,,,0.2277662608,0.2796437303,,,,,0.002424007738,0.01785441487,,,2.894659363
,,,,0.9234824642,1.776302326,,,,,0.00683123172,0.1299981974,,,44.02926259
,,,,0.6503758215,1.073364531,,,,,0.00403310906,0.1106871414,,,22.31043154
,,,,0.7186701029,1.23515682,,,,,0.006183377359,0.04328967442,,,27.0146139
,,,,0.3803313487,0.5249832834,,,,,0.003050199188,0.02147695185,,,7.717164846
,,,,0.1425579468,0.162880715,,,,,0.001708201966,0.01315068577,,,1.161630841
,,,,0.3017743114,0.3928420465,,,,,0.001923506042,0.03288214599,,,4.810899981
,,,,0.8501417827,1.572882833,,,,,0.007326794629,0.09124711948,,,37.40732973
,,,,0.840209793,1.546162289,,,,,0.007341335898,0.09993429853,,,36.80035237
,,,,0.5750758821,0.9057881522,,,,,0.002649944836,0.06986550882,,,17.30297696
,,,,0.6184641373,1.000962026,,,,,0.002583851162,0.05451727118,,,19.74964916
,,,,0.2715017807,0.3452149976,,,,,0.002212615322,0.03642954516,,,4.054155709
,,,,0.3830909973,0.5298497095,,,,,0.002173163898,0.03352224089,,,7.834495977
,,,,0.2228563915,0.2725213628,,,,,0.001973950753,0.02347346892,,,2.768480873
,,,,0.1855271377,0.2199474565,,,,,0.001581834774,0.0209428234,,,1.909340248
,,,,0.4316694442,0.6180079533,,,,,0.002289099185,0.03911031622,,,9.965492727
,,,,0.911990083,1.743715994,,,,,0.004852975598,0.04436459692,,,43.16708279
,,,,0.04249832617,0.0443044339,,,,,0.0009779439618,0.006815749082,,,0.1341477713
,,,,0.8232194,1.50090958,,,,,0.006329470898,0.09351951146,,,34.89778116
,,,,0.9944987994,1.983526661,,,,,0.01155378888,0.1282084,,,51.12966282
,,,,0.7444382164,1.298626474,,,,,0.004020050544,0.08093296334,,,28.44940822
,,,,0.3569386994,0.4843439344,,,,,0.002775921631,0.04110917374,,,6.773892768
,,,,0.5098227762,0.7697420394,,,,,0.002617284785,0.03184796608,,,13.67175838
,,,,0.5034269418,0.7568656275,,,,,0.003602662915,0.05214165381,,,13.12147288
,,,,0.1539936488,0.1777076926,,,,,0.001982635681,0.01642136809,,,1.348762154
,,,,0.7161528697,1.229027803,,,,,0.003709593964,0.07094122302,,,26.66750343
,,,,0.8746266449,1.639598413,,,,,0.008094418614,0.05826585114,,,39.3761486
,,,,0.1875299859,0.2226974815,,,,,0.002390542141,0.01835904504,,,1.961491773
,,,,0.5570102203,0.8672706057,,,,,0.003156414432,0.05830954572,,,16.16180763
,,,,0.5112317389,0.7725896297,,,,,0.003820341793,0.05288012255,,,13.67337842
,,,,0.4719672299,0.6947202961,,,,,0.00390423017,0.03840684953,,,11.6439107
,,,,0.3176827353,0.4186050555,,,,,0.001289850937,0.03683887025,,,5.416810474
,,,,0.3198218749,0.4221079066,,,,,0.002509432124,0.04977532935,,,5.453609613
,,,,0.3759244597,0.517243659,,,,,0.002078030707,0.04744229689,,,7.523652626
,,,,0.8908503454,1.684464683,,,,,0.007161072093,0.08592429146,,,40.73571484
,,,,0.2984841008,0.3875768592,,,,,0.002131797576,0.02691556516,,,4.891332951
,,,,0.7032178946,1.197733302,,,,,0.003461874923,0.09007791903,,,25.61451146
,,,,0.2098437726,0.2538781815,,,,,0.002277154172,0.01463785571,,,2.427533629
,,,,0.5513013452,0.8552345184,,,,,0.004289396142,0.06387573967,,,16.08471891
,,,,0.9570216833,1.872912186,,,,,0.007714132687,0.09742030605,,,47.1305102
,,,,0.7613957292,1.341119186,,,,,0.006351906856,0.08002913053,,,29.92802389
,,,,0.8953222025,1.696924049,,,,,0.005685624626,0.1134324101,,,41.24701491
,,,,0.4139069546,0.5852259216,,,,,0.003411869684,0.04363359653,,,9.035373354
,,,,0.4383126981,0.6304307195,,,,,0.00160962927,0.03256249347,,,10.15079152
,,,,0.2831778101,0.3633674823,,,,,0.00250364619,0.0452817723,,,4.3026281
,,,,0.1440379575,0.1647848907,,,,,0.001534162082,0.02232525464,,,1.182920616
,,,,0.9865737322,1.959901461,,,,,0.007787393015,0.06585909411,,,50.24281361
,,,,0.8223901437,1.498715692,,,,,0.007454578839,0.1020142768,,,34.88560757
,,,,0.1668176353,0.1946457587,,,,,0.002253912585,0.01970411383,,,1.565347488
,,,,0.554096428,0.8611192796,,,,,0.004218066713,0.05287742469,,,16.02919412
,,,,0.3708609744,0.5083988368,,,,,0.003437933617,0.04966474307,,,7.326222471
,,,,0.1181777088,0.1321436796,,,,,0.0016158849,0.01811449333,,,0.8146409697
,,,,0.3918819952,0.5454534933,,,,,0.00407790606,0.06279765046,,,8.233338825
,,,,0.7365249065,1.278993844,,,,,0.004871971296,0.051510693,,,28.05131899
,,,,0.5042208109,0.7584594371,,,,,0.002582182975,0.04933726595,,,13.40364499
,,,,0.7231926079,1.246200156,,,,,0.005773466768,0.07849511672,,,27.25645963
,,,,0.7464523452,1.303643449,,,,,0.006318404816,0.05655107295,,,28.90370381
,,,,0.5588294618,0.8711198293,,,,,0.002337127127,0.04454262068,,,16.29074273
,,,,0.6078723475,0.9773811383,,,,,0.004473630325,0.05442983913,,,18.99644496
,,,,0.4648198465,0.6808773363,,,,,0.003386495229,0.0338406342,,,11.34431768
,,,,0.7354667743,1.27637815,,,,,0.003912436931,0.1016779552,,,28.21368607
,,,,0.4359842622,0.6260665391,,,,,0.003422241454,0.0451055822,,,10.06002705
,,,,0.8730836803,1.635358793,,,,,0.00831309249,0.06500074587,,,39.60385565
,,,,0.9786124759,1.936294854,,,,,0.0100615796,0.05970046503,,,49.92360889
,,,,0.6086253185,0.9790500968,,,,,0.004207789359,0.05632569328,,,19.42214629
,,,,0.5898792982,0.9378368846,,,,,0.004096533626,0.1027770202,,,18.20146836
,,,,0.9553089455,1.867924127,,,,,0.005326052261,0.1219831247,,,46.56744728
,,,,0.9523905329,1.85943826,,,,,0.006358480462,0.11467327,,,46.67255443
,,,,0.2192414911,0.2673083225,,,,,0.002760254966,0.01666477099,,,2.636724685
,,,,0.2138259117,0.2595474322,,,,,0.001872093136,0.01587397757,,,2.540867482
,,,,0.9394651273,1.822059853,,,,,0.01103782273,0.106301301,,,45.47984866
,,,,0.6499179676,1.072311332,,,,,0.004021924294,0.05947356667,,,22.05876567
,,,,0.09591097495,0.1051098901,,,,,0.00180010787,0.009822057741,,,0.5535356565
,,,,0.06683106652,0.07129745797,,,,,0.001110001455,0.006170443856,,,0.2946885208
,,,,0.7852016743,1.401743344,,,,,0.005271829237,0.06544614049,,,31.80118303
,,,,0.7127540691,1.220772432,,,,,0.005475409813,0.05250254678,,,26.22617603
,,,,0.6312833893,1.029802107,,,,,0.004845805876,0.0932144483,,,20.68999823
,,,,0.8009222027,1.442398578,,,,,0.005515776049,0.06126032017,,,33.00366239
,,,,0.1822311643,0.2154393615,,,,,0.001915392387,0.02523081066,,,1.870055711
,,,,0.8361367675,1.535261462,,,,,0.005517726662,0.07913306041,,,36.09360934
,,,,0.7985277404,1.436174292,,,,,0.005089644648,0.04262136464,,,33.08087875
